WorkerId,AssignmentStatus,ratings,files
A2PTTSUG7NF42Q,Submitted,"[37, 53, 44, 32, 46, 50, 47, 62, 52, 62, 56, 77, 75, 73, 38, 43, 42, 58, 66, 68, 42, 53, 66, 58, 68, 56, 22, 49, 72, 63, 64, 64, 57, 64, 60, 62, 60, 59, 20, 81, 62, 87]","['sid1693-noisy-COSINE-2406-F_array1_83.wav', 'sid1693-anchor-COSINE-2406-F_close_83.wav', 'sid1693-clean-COSINE-2406-F_close_83.wav', 'sid2634-clean-COSINE-3277-F_close_133.wav', 'sid2634-noisy-COSINE-3277-F_array1_133.wav', 'sid2634-anchor-COSINE-3277-F_close_133.wav', 'sid4169-clean-COSINE-5534-F_close_173.wav', 'sid4169-anchor-COSINE-5534-F_close_173.wav', 'sid4169-noisy-COSINE-5534-F_array1_173.wav', 'sid1329-clean-COSINE-1892-M_close_97.wav', 'sid1329-anchor-COSINE-1892-M_close_97.wav', 'sid1329-noisy-COSINE-1892-M_array1_97.wav', 'sid5774-anchor-COSINE-9472-F_close_36.wav', 'sid5774-clean-COSINE-9472-F_close_36.wav', 'sid5774-noisy-COSINE-9472-F_array1_36.wav', 'sid2156-clean-COSINE-2828-M_close_94.wav', 'sid2156-anchor-COSINE-2828-M_close_94.wav', 'sid2156-noisy-COSINE-2828-M_array1_94.wav', 'sid2483-clean-COSINE-3231-F_close_203.wav', 'sid2483-anchor-COSINE-3231-F_close_203.wav', 'sid2483-noisy-COSINE-3231-F_array1_203.wav', 'sid3302-noisy-COSINE-3826-M_array1_92.wav', 'sid3302-anchor-COSINE-3826-M_close_92.wav', 'sid3302-clean-COSINE-3826-M_close_92.wav', 'sid3058-clean-COSINE-3792-F_close_78.wav', 'sid3058-anchor-COSINE-3792-F_close_78.wav', 'sid3058-noisy-COSINE-3792-F_array1_78.wav', 'sid5576-noisy-COSINE-8112-F_array1_136-truncated.wav', 'sid5576-anchor-COSINE-8112-F_close_136-truncated.wav', 'sid5576-clean-COSINE-8112-F_close_136-truncated.wav', 'sid3128-clean-COSINE-3826-M_close_147.wav', 'sid3128-anchor-COSINE-3826-M_close_147.wav', 'sid3128-noisy-COSINE-3826-M_array1_147.wav', 'sid5516-anchor-COSINE-7551-F_close_78.wav', 'sid5516-clean-COSINE-7551-F_close_78.wav', 'sid5516-noisy-COSINE-7551-F_array1_78.wav', 'sid4881-clean-COSINE-7000-F_close_42.wav', 'sid4881-anchor-COSINE-7000-F_close_42.wav', 'sid4881-noisy-COSINE-7000-F_array1_42.wav', 'sid3373-anchor-COSINE-3904-M_close_169.wav', 'sid3373-noisy-COSINE-3904-M_array1_169.wav', 'sid3373-clean-COSINE-3904-M_close_169.wav']"
A11LSO6D7BMY99,Submitted,"[54, 70, 90, 71, 56, 75, 62, 61, 37, 70, 68, 50, 64, 70, 63, 67, 65, 69, 61, 67, 49, 61, 69, 63, 65, 61, 55, 59, 67, 72, 61, 67, 58, 71, 74, 62, 75, 69, 51, 63, 48, 51]","['sid1693-noisy-COSINE-2406-F_array1_83.wav', 'sid1693-anchor-COSINE-2406-F_close_83.wav', 'sid1693-clean-COSINE-2406-F_close_83.wav', 'sid2634-clean-COSINE-3277-F_close_133.wav', 'sid2634-noisy-COSINE-3277-F_array1_133.wav', 'sid2634-anchor-COSINE-3277-F_close_133.wav', 'sid4169-clean-COSINE-5534-F_close_173.wav', 'sid4169-anchor-COSINE-5534-F_close_173.wav', 'sid4169-noisy-COSINE-5534-F_array1_173.wav', 'sid1329-clean-COSINE-1892-M_close_97.wav', 'sid1329-anchor-COSINE-1892-M_close_97.wav', 'sid1329-noisy-COSINE-1892-M_array1_97.wav', 'sid5774-anchor-COSINE-9472-F_close_36.wav', 'sid5774-clean-COSINE-9472-F_close_36.wav', 'sid5774-noisy-COSINE-9472-F_array1_36.wav', 'sid2156-clean-COSINE-2828-M_close_94.wav', 'sid2156-anchor-COSINE-2828-M_close_94.wav', 'sid2156-noisy-COSINE-2828-M_array1_94.wav', 'sid2483-clean-COSINE-3231-F_close_203.wav', 'sid2483-anchor-COSINE-3231-F_close_203.wav', 'sid2483-noisy-COSINE-3231-F_array1_203.wav', 'sid3302-noisy-COSINE-3826-M_array1_92.wav', 'sid3302-anchor-COSINE-3826-M_close_92.wav', 'sid3302-clean-COSINE-3826-M_close_92.wav', 'sid3058-clean-COSINE-3792-F_close_78.wav', 'sid3058-anchor-COSINE-3792-F_close_78.wav', 'sid3058-noisy-COSINE-3792-F_array1_78.wav', 'sid5576-noisy-COSINE-8112-F_array1_136-truncated.wav', 'sid5576-anchor-COSINE-8112-F_close_136-truncated.wav', 'sid5576-clean-COSINE-8112-F_close_136-truncated.wav', 'sid3128-clean-COSINE-3826-M_close_147.wav', 'sid3128-anchor-COSINE-3826-M_close_147.wav', 'sid3128-noisy-COSINE-3826-M_array1_147.wav', 'sid5516-anchor-COSINE-7551-F_close_78.wav', 'sid5516-clean-COSINE-7551-F_close_78.wav', 'sid5516-noisy-COSINE-7551-F_array1_78.wav', 'sid4881-clean-COSINE-7000-F_close_42.wav', 'sid4881-anchor-COSINE-7000-F_close_42.wav', 'sid4881-noisy-COSINE-7000-F_array1_42.wav', 'sid3373-anchor-COSINE-3904-M_close_169.wav', 'sid3373-noisy-COSINE-3904-M_array1_169.wav', 'sid3373-clean-COSINE-3904-M_close_169.wav']"
A3CBASFBSQTYMS,Submitted,"[44, 21, 66, 57, 32, 59, 30, 19, 25, 80, 53, 51, 39, 81, 33, 34, 15, 49, 71, 41, 20, 51, 22, 35, 75, 52, 43, 67, 42, 85, 68, 36, 44, 46, 45, 66, 67, 53, 47, 64, 36, 88]","['sid1693-noisy-COSINE-2406-F_array1_83.wav', 'sid1693-anchor-COSINE-2406-F_close_83.wav', 'sid1693-clean-COSINE-2406-F_close_83.wav', 'sid2634-clean-COSINE-3277-F_close_133.wav', 'sid2634-noisy-COSINE-3277-F_array1_133.wav', 'sid2634-anchor-COSINE-3277-F_close_133.wav', 'sid4169-clean-COSINE-5534-F_close_173.wav', 'sid4169-anchor-COSINE-5534-F_close_173.wav', 'sid4169-noisy-COSINE-5534-F_array1_173.wav', 'sid1329-clean-COSINE-1892-M_close_97.wav', 'sid1329-anchor-COSINE-1892-M_close_97.wav', 'sid1329-noisy-COSINE-1892-M_array1_97.wav', 'sid5774-anchor-COSINE-9472-F_close_36.wav', 'sid5774-clean-COSINE-9472-F_close_36.wav', 'sid5774-noisy-COSINE-9472-F_array1_36.wav', 'sid2156-clean-COSINE-2828-M_close_94.wav', 'sid2156-anchor-COSINE-2828-M_close_94.wav', 'sid2156-noisy-COSINE-2828-M_array1_94.wav', 'sid2483-clean-COSINE-3231-F_close_203.wav', 'sid2483-anchor-COSINE-3231-F_close_203.wav', 'sid2483-noisy-COSINE-3231-F_array1_203.wav', 'sid3302-noisy-COSINE-3826-M_array1_92.wav', 'sid3302-anchor-COSINE-3826-M_close_92.wav', 'sid3302-clean-COSINE-3826-M_close_92.wav', 'sid3058-clean-COSINE-3792-F_close_78.wav', 'sid3058-anchor-COSINE-3792-F_close_78.wav', 'sid3058-noisy-COSINE-3792-F_array1_78.wav', 'sid5576-noisy-COSINE-8112-F_array1_136-truncated.wav', 'sid5576-anchor-COSINE-8112-F_close_136-truncated.wav', 'sid5576-clean-COSINE-8112-F_close_136-truncated.wav', 'sid3128-clean-COSINE-3826-M_close_147.wav', 'sid3128-anchor-COSINE-3826-M_close_147.wav', 'sid3128-noisy-COSINE-3826-M_array1_147.wav', 'sid5516-anchor-COSINE-7551-F_close_78.wav', 'sid5516-clean-COSINE-7551-F_close_78.wav', 'sid5516-noisy-COSINE-7551-F_array1_78.wav', 'sid4881-clean-COSINE-7000-F_close_42.wav', 'sid4881-anchor-COSINE-7000-F_close_42.wav', 'sid4881-noisy-COSINE-7000-F_array1_42.wav', 'sid3373-anchor-COSINE-3904-M_close_169.wav', 'sid3373-noisy-COSINE-3904-M_array1_169.wav', 'sid3373-clean-COSINE-3904-M_close_169.wav']"
A1DXH9HLH4NXSX,Submitted,"[51, 66, 90, 91, 77, 69, 75, 57, 47, 81, 72, 60, 67, 83, 57, 64, 57, 75, 89, 74, 66, 72, 56, 61, 87, 74, 58, 81, 73, 92, 78, 73, 68, 61, 78, 71, 78, 71, 60, 75, 60, 84]","['sid1693-noisy-COSINE-2406-F_array1_83.wav', 'sid1693-anchor-COSINE-2406-F_close_83.wav', 'sid1693-clean-COSINE-2406-F_close_83.wav', 'sid2634-clean-COSINE-3277-F_close_133.wav', 'sid2634-noisy-COSINE-3277-F_array1_133.wav', 'sid2634-anchor-COSINE-3277-F_close_133.wav', 'sid4169-clean-COSINE-5534-F_close_173.wav', 'sid4169-anchor-COSINE-5534-F_close_173.wav', 'sid4169-noisy-COSINE-5534-F_array1_173.wav', 'sid1329-clean-COSINE-1892-M_close_97.wav', 'sid1329-anchor-COSINE-1892-M_close_97.wav', 'sid1329-noisy-COSINE-1892-M_array1_97.wav', 'sid5774-anchor-COSINE-9472-F_close_36.wav', 'sid5774-clean-COSINE-9472-F_close_36.wav', 'sid5774-noisy-COSINE-9472-F_array1_36.wav', 'sid2156-clean-COSINE-2828-M_close_94.wav', 'sid2156-anchor-COSINE-2828-M_close_94.wav', 'sid2156-noisy-COSINE-2828-M_array1_94.wav', 'sid2483-clean-COSINE-3231-F_close_203.wav', 'sid2483-anchor-COSINE-3231-F_close_203.wav', 'sid2483-noisy-COSINE-3231-F_array1_203.wav', 'sid3302-noisy-COSINE-3826-M_array1_92.wav', 'sid3302-anchor-COSINE-3826-M_close_92.wav', 'sid3302-clean-COSINE-3826-M_close_92.wav', 'sid3058-clean-COSINE-3792-F_close_78.wav', 'sid3058-anchor-COSINE-3792-F_close_78.wav', 'sid3058-noisy-COSINE-3792-F_array1_78.wav', 'sid5576-noisy-COSINE-8112-F_array1_136-truncated.wav', 'sid5576-anchor-COSINE-8112-F_close_136-truncated.wav', 'sid5576-clean-COSINE-8112-F_close_136-truncated.wav', 'sid3128-clean-COSINE-3826-M_close_147.wav', 'sid3128-anchor-COSINE-3826-M_close_147.wav', 'sid3128-noisy-COSINE-3826-M_array1_147.wav', 'sid5516-anchor-COSINE-7551-F_close_78.wav', 'sid5516-clean-COSINE-7551-F_close_78.wav', 'sid5516-noisy-COSINE-7551-F_array1_78.wav', 'sid4881-clean-COSINE-7000-F_close_42.wav', 'sid4881-anchor-COSINE-7000-F_close_42.wav', 'sid4881-noisy-COSINE-7000-F_array1_42.wav', 'sid3373-anchor-COSINE-3904-M_close_169.wav', 'sid3373-noisy-COSINE-3904-M_array1_169.wav', 'sid3373-clean-COSINE-3904-M_close_169.wav']"
A22BBAU24IEHPL,Submitted,"[20, 33, 50, 53, 20, 30, 42, 27, 19, 57, 45, 20, 34, 51, 20, 32, 12, 41, 47, 30, 20, 56, 26, 41, 51, 40, 20, 20, 40, 56, 56, 48, 19, 27, 41, 18, 46, 30, 19, 51, 20, 41]","['sid1693-noisy-COSINE-2406-F_array1_83.wav', 'sid1693-anchor-COSINE-2406-F_close_83.wav', 'sid1693-clean-COSINE-2406-F_close_83.wav', 'sid2634-clean-COSINE-3277-F_close_133.wav', 'sid2634-noisy-COSINE-3277-F_array1_133.wav', 'sid2634-anchor-COSINE-3277-F_close_133.wav', 'sid4169-clean-COSINE-5534-F_close_173.wav', 'sid4169-anchor-COSINE-5534-F_close_173.wav', 'sid4169-noisy-COSINE-5534-F_array1_173.wav', 'sid1329-clean-COSINE-1892-M_close_97.wav', 'sid1329-anchor-COSINE-1892-M_close_97.wav', 'sid1329-noisy-COSINE-1892-M_array1_97.wav', 'sid5774-anchor-COSINE-9472-F_close_36.wav', 'sid5774-clean-COSINE-9472-F_close_36.wav', 'sid5774-noisy-COSINE-9472-F_array1_36.wav', 'sid2156-clean-COSINE-2828-M_close_94.wav', 'sid2156-anchor-COSINE-2828-M_close_94.wav', 'sid2156-noisy-COSINE-2828-M_array1_94.wav', 'sid2483-clean-COSINE-3231-F_close_203.wav', 'sid2483-anchor-COSINE-3231-F_close_203.wav', 'sid2483-noisy-COSINE-3231-F_array1_203.wav', 'sid3302-noisy-COSINE-3826-M_array1_92.wav', 'sid3302-anchor-COSINE-3826-M_close_92.wav', 'sid3302-clean-COSINE-3826-M_close_92.wav', 'sid3058-clean-COSINE-3792-F_close_78.wav', 'sid3058-anchor-COSINE-3792-F_close_78.wav', 'sid3058-noisy-COSINE-3792-F_array1_78.wav', 'sid5576-noisy-COSINE-8112-F_array1_136-truncated.wav', 'sid5576-anchor-COSINE-8112-F_close_136-truncated.wav', 'sid5576-clean-COSINE-8112-F_close_136-truncated.wav', 'sid3128-clean-COSINE-3826-M_close_147.wav', 'sid3128-anchor-COSINE-3826-M_close_147.wav', 'sid3128-noisy-COSINE-3826-M_array1_147.wav', 'sid5516-anchor-COSINE-7551-F_close_78.wav', 'sid5516-clean-COSINE-7551-F_close_78.wav', 'sid5516-noisy-COSINE-7551-F_array1_78.wav', 'sid4881-clean-COSINE-7000-F_close_42.wav', 'sid4881-anchor-COSINE-7000-F_close_42.wav', 'sid4881-noisy-COSINE-7000-F_array1_42.wav', 'sid3373-anchor-COSINE-3904-M_close_169.wav', 'sid3373-noisy-COSINE-3904-M_array1_169.wav', 'sid3373-clean-COSINE-3904-M_close_169.wav']"
AW1QY7Q83DYCJ,Submitted,"[52, 32, 41, 42, 31, 36, 52, 58, 75, 64, 75, 86, 75, 53, 64, 58, 71, 49, 57, 70, 46, 56, 70, 57, 54, 64, 60, 59, 48, 38, 68, 61, 35, 49, 78, 39, 69, 38, 48, 58, 78, 68]","['sid3173-noisy-COSINE-3826-M_array1_192.wav', 'sid3173-anchor-COSINE-3826-M_close_192.wav', 'sid3173-clean-COSINE-3826-M_close_192.wav', 'sid1824-clean-COSINE-2734-M_close_99.wav', 'sid1824-anchor-COSINE-2734-M_close_99.wav', 'sid1824-noisy-COSINE-2734-M_array1_99.wav', 'sid2374-anchor-COSINE-2898-M_close_94.wav', 'sid2374-noisy-COSINE-2898-M_array1_94.wav', 'sid2374-clean-COSINE-2898-M_close_94.wav', 'sid2245-noisy-COSINE-2898-M_array1_182.wav', 'sid2245-anchor-COSINE-2898-M_close_182.wav', 'sid2245-clean-COSINE-2898-M_close_182.wav', 'sid3790-clean-COSINE-5289-F_close_11.wav', 'sid3790-noisy-COSINE-5289-F_array1_11.wav', 'sid3790-anchor-COSINE-5289-F_close_11.wav', 'sid3071-anchor-COSINE-3792-F_close_90.wav', 'sid3071-clean-COSINE-3792-F_close_90.wav', 'sid3071-noisy-COSINE-3792-F_array1_90.wav', 'sid4171-noisy-COSINE-5534-F_array1_175.wav', 'sid4171-clean-COSINE-5534-F_close_175.wav', 'sid4171-anchor-COSINE-5534-F_close_175.wav', 'sid4073-noisy-COSINE-5289-F_array1_73.wav', 'sid4073-clean-COSINE-5289-F_close_73.wav', 'sid4073-anchor-COSINE-5289-F_close_73.wav', 'sid5843-noisy-COSINE-9987-F_shoulder_144.wav', 'sid5843-clean-COSINE-9987-F_close_144.wav', 'sid5843-anchor-COSINE-9987-F_close_144.wav', 'sid3409-clean-COSINE-3904-M_close_206.wav', 'sid3409-noisy-COSINE-3904-M_array1_206.wav', 'sid3409-anchor-COSINE-3904-M_close_206.wav', 'sid2540-clean-COSINE-3231-F_close_39.wav', 'sid2540-anchor-COSINE-3231-F_close_39.wav', 'sid2540-noisy-COSINE-3231-F_array1_39.wav', 'sid3440-anchor-COSINE-3904-M_close_238.wav', 'sid3440-clean-COSINE-3904-M_close_238.wav', 'sid3440-noisy-COSINE-3904-M_array1_238.wav', 'sid5810-clean-COSINE-9987-F_close_113.wav', 'sid5810-noisy-COSINE-9987-F_shoulder_113.wav', 'sid5810-anchor-COSINE-9987-F_close_113.wav', 'sid5616-anchor-COSINE-8112-F_close_181.wav', 'sid5616-clean-COSINE-8112-F_close_181.wav', 'sid5616-noisy-COSINE-8112-F_array1_181.wav']"
APF1EAZT104LQ,Submitted,"[80, 55, 42, 58, 52, 48, 69, 49, 67, 44, 51, 52, 76, 61, 61, 60, 69, 55, 54, 79, 66, 55, 85, 60, 63, 49, 53, 73, 53, 64, 63, 64, 42, 63, 55, 49, 68, 49, 60, 52, 72, 45]","['sid3173-noisy-COSINE-3826-M_array1_192.wav', 'sid3173-anchor-COSINE-3826-M_close_192.wav', 'sid3173-clean-COSINE-3826-M_close_192.wav', 'sid1824-clean-COSINE-2734-M_close_99.wav', 'sid1824-anchor-COSINE-2734-M_close_99.wav', 'sid1824-noisy-COSINE-2734-M_array1_99.wav', 'sid2374-anchor-COSINE-2898-M_close_94.wav', 'sid2374-noisy-COSINE-2898-M_array1_94.wav', 'sid2374-clean-COSINE-2898-M_close_94.wav', 'sid2245-noisy-COSINE-2898-M_array1_182.wav', 'sid2245-anchor-COSINE-2898-M_close_182.wav', 'sid2245-clean-COSINE-2898-M_close_182.wav', 'sid3790-clean-COSINE-5289-F_close_11.wav', 'sid3790-noisy-COSINE-5289-F_array1_11.wav', 'sid3790-anchor-COSINE-5289-F_close_11.wav', 'sid3071-anchor-COSINE-3792-F_close_90.wav', 'sid3071-clean-COSINE-3792-F_close_90.wav', 'sid3071-noisy-COSINE-3792-F_array1_90.wav', 'sid4171-noisy-COSINE-5534-F_array1_175.wav', 'sid4171-clean-COSINE-5534-F_close_175.wav', 'sid4171-anchor-COSINE-5534-F_close_175.wav', 'sid4073-noisy-COSINE-5289-F_array1_73.wav', 'sid4073-clean-COSINE-5289-F_close_73.wav', 'sid4073-anchor-COSINE-5289-F_close_73.wav', 'sid5843-noisy-COSINE-9987-F_shoulder_144.wav', 'sid5843-clean-COSINE-9987-F_close_144.wav', 'sid5843-anchor-COSINE-9987-F_close_144.wav', 'sid3409-clean-COSINE-3904-M_close_206.wav', 'sid3409-noisy-COSINE-3904-M_array1_206.wav', 'sid3409-anchor-COSINE-3904-M_close_206.wav', 'sid2540-clean-COSINE-3231-F_close_39.wav', 'sid2540-anchor-COSINE-3231-F_close_39.wav', 'sid2540-noisy-COSINE-3231-F_array1_39.wav', 'sid3440-anchor-COSINE-3904-M_close_238.wav', 'sid3440-clean-COSINE-3904-M_close_238.wav', 'sid3440-noisy-COSINE-3904-M_array1_238.wav', 'sid5810-clean-COSINE-9987-F_close_113.wav', 'sid5810-noisy-COSINE-9987-F_shoulder_113.wav', 'sid5810-anchor-COSINE-9987-F_close_113.wav', 'sid5616-anchor-COSINE-8112-F_close_181.wav', 'sid5616-clean-COSINE-8112-F_close_181.wav', 'sid5616-noisy-COSINE-8112-F_array1_181.wav']"
A50K26F2IS94U,Submitted,"[48, 30, 74, 51, 21, 10, 31, 47, 74, 30, 13, 35, 77, 25, 22, 30, 57, 28, 40, 87, 20, 38, 79, 19, 33, 69, 31, 80, 7, 18, 79, 23, 21, 51, 91, 8, 50, 13, 5, 10, 56, 28]","['sid3173-noisy-COSINE-3826-M_array1_192.wav', 'sid3173-anchor-COSINE-3826-M_close_192.wav', 'sid3173-clean-COSINE-3826-M_close_192.wav', 'sid1824-clean-COSINE-2734-M_close_99.wav', 'sid1824-anchor-COSINE-2734-M_close_99.wav', 'sid1824-noisy-COSINE-2734-M_array1_99.wav', 'sid2374-anchor-COSINE-2898-M_close_94.wav', 'sid2374-noisy-COSINE-2898-M_array1_94.wav', 'sid2374-clean-COSINE-2898-M_close_94.wav', 'sid2245-noisy-COSINE-2898-M_array1_182.wav', 'sid2245-anchor-COSINE-2898-M_close_182.wav', 'sid2245-clean-COSINE-2898-M_close_182.wav', 'sid3790-clean-COSINE-5289-F_close_11.wav', 'sid3790-noisy-COSINE-5289-F_array1_11.wav', 'sid3790-anchor-COSINE-5289-F_close_11.wav', 'sid3071-anchor-COSINE-3792-F_close_90.wav', 'sid3071-clean-COSINE-3792-F_close_90.wav', 'sid3071-noisy-COSINE-3792-F_array1_90.wav', 'sid4171-noisy-COSINE-5534-F_array1_175.wav', 'sid4171-clean-COSINE-5534-F_close_175.wav', 'sid4171-anchor-COSINE-5534-F_close_175.wav', 'sid4073-noisy-COSINE-5289-F_array1_73.wav', 'sid4073-clean-COSINE-5289-F_close_73.wav', 'sid4073-anchor-COSINE-5289-F_close_73.wav', 'sid5843-noisy-COSINE-9987-F_shoulder_144.wav', 'sid5843-clean-COSINE-9987-F_close_144.wav', 'sid5843-anchor-COSINE-9987-F_close_144.wav', 'sid3409-clean-COSINE-3904-M_close_206.wav', 'sid3409-noisy-COSINE-3904-M_array1_206.wav', 'sid3409-anchor-COSINE-3904-M_close_206.wav', 'sid2540-clean-COSINE-3231-F_close_39.wav', 'sid2540-anchor-COSINE-3231-F_close_39.wav', 'sid2540-noisy-COSINE-3231-F_array1_39.wav', 'sid3440-anchor-COSINE-3904-M_close_238.wav', 'sid3440-clean-COSINE-3904-M_close_238.wav', 'sid3440-noisy-COSINE-3904-M_array1_238.wav', 'sid5810-clean-COSINE-9987-F_close_113.wav', 'sid5810-noisy-COSINE-9987-F_shoulder_113.wav', 'sid5810-anchor-COSINE-9987-F_close_113.wav', 'sid5616-anchor-COSINE-8112-F_close_181.wav', 'sid5616-clean-COSINE-8112-F_close_181.wav', 'sid5616-noisy-COSINE-8112-F_array1_181.wav']"
A1U3I75OPL8UZA,Submitted,"[57, 42, 61, 64, 64, 73, 40, 30, 59, 37, 49, 49, 62, 42, 62, 51, 51, 31, 21, 51, 51, 39, 50, 50, 28, 60, 60, 60, 34, 60, 50, 50, 30, 60, 60, 40, 43, 20, 43, 51, 60, 38]","['sid3173-noisy-COSINE-3826-M_array1_192.wav', 'sid3173-anchor-COSINE-3826-M_close_192.wav', 'sid3173-clean-COSINE-3826-M_close_192.wav', 'sid1824-clean-COSINE-2734-M_close_99.wav', 'sid1824-anchor-COSINE-2734-M_close_99.wav', 'sid1824-noisy-COSINE-2734-M_array1_99.wav', 'sid2374-anchor-COSINE-2898-M_close_94.wav', 'sid2374-noisy-COSINE-2898-M_array1_94.wav', 'sid2374-clean-COSINE-2898-M_close_94.wav', 'sid2245-noisy-COSINE-2898-M_array1_182.wav', 'sid2245-anchor-COSINE-2898-M_close_182.wav', 'sid2245-clean-COSINE-2898-M_close_182.wav', 'sid3790-clean-COSINE-5289-F_close_11.wav', 'sid3790-noisy-COSINE-5289-F_array1_11.wav', 'sid3790-anchor-COSINE-5289-F_close_11.wav', 'sid3071-anchor-COSINE-3792-F_close_90.wav', 'sid3071-clean-COSINE-3792-F_close_90.wav', 'sid3071-noisy-COSINE-3792-F_array1_90.wav', 'sid4171-noisy-COSINE-5534-F_array1_175.wav', 'sid4171-clean-COSINE-5534-F_close_175.wav', 'sid4171-anchor-COSINE-5534-F_close_175.wav', 'sid4073-noisy-COSINE-5289-F_array1_73.wav', 'sid4073-clean-COSINE-5289-F_close_73.wav', 'sid4073-anchor-COSINE-5289-F_close_73.wav', 'sid5843-noisy-COSINE-9987-F_shoulder_144.wav', 'sid5843-clean-COSINE-9987-F_close_144.wav', 'sid5843-anchor-COSINE-9987-F_close_144.wav', 'sid3409-clean-COSINE-3904-M_close_206.wav', 'sid3409-noisy-COSINE-3904-M_array1_206.wav', 'sid3409-anchor-COSINE-3904-M_close_206.wav', 'sid2540-clean-COSINE-3231-F_close_39.wav', 'sid2540-anchor-COSINE-3231-F_close_39.wav', 'sid2540-noisy-COSINE-3231-F_array1_39.wav', 'sid3440-anchor-COSINE-3904-M_close_238.wav', 'sid3440-clean-COSINE-3904-M_close_238.wav', 'sid3440-noisy-COSINE-3904-M_array1_238.wav', 'sid5810-clean-COSINE-9987-F_close_113.wav', 'sid5810-noisy-COSINE-9987-F_shoulder_113.wav', 'sid5810-anchor-COSINE-9987-F_close_113.wav', 'sid5616-anchor-COSINE-8112-F_close_181.wav', 'sid5616-clean-COSINE-8112-F_close_181.wav', 'sid5616-noisy-COSINE-8112-F_array1_181.wav']"
A38NFX88VZDMJ3,Submitted,"[41, 26, 55, 39, 31, 14, 41, 46, 70, 43, 55, 73, 78, 72, 44, 41, 55, 21, 31, 91, 54, 53, 87, 39, 22, 89, 43, 73, 89, 57, 91, 56, 43, 63, 90, 33, 84, 13, 27, 44, 85, 56]","['sid3173-noisy-COSINE-3826-M_array1_192.wav', 'sid3173-anchor-COSINE-3826-M_close_192.wav', 'sid3173-clean-COSINE-3826-M_close_192.wav', 'sid1824-clean-COSINE-2734-M_close_99.wav', 'sid1824-anchor-COSINE-2734-M_close_99.wav', 'sid1824-noisy-COSINE-2734-M_array1_99.wav', 'sid2374-anchor-COSINE-2898-M_close_94.wav', 'sid2374-noisy-COSINE-2898-M_array1_94.wav', 'sid2374-clean-COSINE-2898-M_close_94.wav', 'sid2245-noisy-COSINE-2898-M_array1_182.wav', 'sid2245-anchor-COSINE-2898-M_close_182.wav', 'sid2245-clean-COSINE-2898-M_close_182.wav', 'sid3790-clean-COSINE-5289-F_close_11.wav', 'sid3790-noisy-COSINE-5289-F_array1_11.wav', 'sid3790-anchor-COSINE-5289-F_close_11.wav', 'sid3071-anchor-COSINE-3792-F_close_90.wav', 'sid3071-clean-COSINE-3792-F_close_90.wav', 'sid3071-noisy-COSINE-3792-F_array1_90.wav', 'sid4171-noisy-COSINE-5534-F_array1_175.wav', 'sid4171-clean-COSINE-5534-F_close_175.wav', 'sid4171-anchor-COSINE-5534-F_close_175.wav', 'sid4073-noisy-COSINE-5289-F_array1_73.wav', 'sid4073-clean-COSINE-5289-F_close_73.wav', 'sid4073-anchor-COSINE-5289-F_close_73.wav', 'sid5843-noisy-COSINE-9987-F_shoulder_144.wav', 'sid5843-clean-COSINE-9987-F_close_144.wav', 'sid5843-anchor-COSINE-9987-F_close_144.wav', 'sid3409-clean-COSINE-3904-M_close_206.wav', 'sid3409-noisy-COSINE-3904-M_array1_206.wav', 'sid3409-anchor-COSINE-3904-M_close_206.wav', 'sid2540-clean-COSINE-3231-F_close_39.wav', 'sid2540-anchor-COSINE-3231-F_close_39.wav', 'sid2540-noisy-COSINE-3231-F_array1_39.wav', 'sid3440-anchor-COSINE-3904-M_close_238.wav', 'sid3440-clean-COSINE-3904-M_close_238.wav', 'sid3440-noisy-COSINE-3904-M_array1_238.wav', 'sid5810-clean-COSINE-9987-F_close_113.wav', 'sid5810-noisy-COSINE-9987-F_shoulder_113.wav', 'sid5810-anchor-COSINE-9987-F_close_113.wav', 'sid5616-anchor-COSINE-8112-F_close_181.wav', 'sid5616-clean-COSINE-8112-F_close_181.wav', 'sid5616-noisy-COSINE-8112-F_array1_181.wav']"
