filename,set,mos5,mosnet_pred,dnsmos_pred,scoreq_pred,ratings,mos100,mos10,type,zscores,dbscan,if,dbscan_if_decision,filtered,raters,scaled_ratings
sid4400-noisy-COSINE-5897-F_array1_48.wav,test,2.8909090909090915,2.9312017,2.629933306386553,1.8299939632415767,"[78, 67, 33, 34, 27]",47.8,3.6205525,test,"[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","[78, 67, 33, 34, 27]","['A2LGOTUHLBG49S', 'A17PXLJ6RVDJAI', 'AE2QWV0TZNJAN', 'A1ZDR2UN7M92LI', 'A3OZ8KF0HWSVWK']","[4.111111111111112, 3.666666666666667, 2.2929292929292933, 2.3333333333333335, 2.0505050505050506]"
sid4401-anchor-COSINE-5897-F_close_49.wav,test,2.8585858585858586,3.1321213,2.7905890859196067,2.8759212493896484,"[63, 36, 71, 21, 44]",47.0,4.733474,anchor,"[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","[63, 36, 71, 21, 44]","['A1Z9Q0X7194BRQ', 'A29SMGPDP7K9NU', 'A2YTQDLACTLIBA', 'A10O5YR01H865K', 'A3P7QP6K56ED2Z']","[3.505050505050505, 2.4141414141414144, 3.8282828282828287, 1.808080808080808, 2.7373737373737375]"
sid4404-anchor-COSINE-5897-F_close_51.wav,test,3.480808080808081,3.043399,2.9445094532420737,2.7682647705078125,"[59, 67, 49, 70, 67]",62.4,4.893902,anchor,"[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","[59, 67, 49, 70, 67]","['A3CIPCU2JPBHLJ', 'AH31QLJ57XC8W', 'A2BL6ZVUM0B9C8', 'A2J5N770I859WE', 'ADY44EV3GCW85']","[3.3434343434343434, 3.666666666666667, 2.9393939393939394, 3.787878787878788, 3.666666666666667]"
sid4405-noisy-COSINE-5897-F_array1_52.wav,test,2.7212121212121216,3.079587,2.887302410364702,2.745023488998413,"[20, 32, 41, 74, 51]",43.6,3.2809567,test,"[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","[20, 32, 41, 74, 51]","['A22BBAU24IEHPL', 'A38DC3BG1ZCVZ2', 'A3DZEICLZNLJVK', 'A372725XPFZ48Q', 'A3PH1LTK6DNGBX']","[1.7676767676767677, 2.2525252525252526, 2.6161616161616164, 3.94949494949495, 3.0202020202020208]"
sid4409-noisy-COSINE-5897-F_array1_56.wav,test,3.294949494949494,2.5424733,3.0138253942975983,2.2293758392333984,"[92, 22, 22, 84, 69]",57.8,3.7385082,test,"[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","[92, 22, 22, 84, 69]","['A2ITWAJE7JS46F', 'A1A6UVH1CCP8CD', 'A16RLUZLJ318F5', 'AFG10J801EEUR', 'ABCWT19JO7R4C']","[4.676767676767677, 1.8484848484848486, 1.8484848484848486, 4.353535353535354, 3.7474747474747474]"
sid4410-noisy-COSINE-5897-F_array1_57.wav,test,2.583838383838384,2.5428665,2.822835229134521,2.186727523803711,"[41, 55, 40, 41, 24]",40.2,3.6104836,test,"[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","[41, 55, 40, 41, 24]","['A38NFX88VZDMJ3', 'AEEL6DE8FQSX6', 'AM2KK02JXXW48', 'A14OQZ3PZN70QW', 'A7CQCWG0J93A6']","[2.6161616161616164, 3.1818181818181817, 2.575757575757576, 2.6161616161616164, 1.9292929292929293]"
sid4412-noisy-COSINE-5897-F_array1_59.wav,test,1.7191919191919194,2.6600468,2.8881971053032864,2.4589719772338867,"[16, 17, 12, 12, 37]",18.8,4.970356,test,"[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","[16, 17, 12, 12, 37]","['A18YKZQKMI3LV4', 'A2I43BDUPAM00C', 'A2TDUK007C9GRC', 'ATS3TTU08W4TW', 'AU01P6YB9J5JX']","[1.606060606060606, 1.6464646464646466, 1.4444444444444444, 1.4444444444444444, 2.4545454545454546]"
sid4416-clean-COSINE-5897-F_close_64.wav,test,3.658585858585859,2.5566242,2.776081815128629,2.646292924880981,"[54, 43, 91, 89, 57]",66.8,7.3374457,reference,"[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","[54, 43, 91, 89, 57]","['AQORJW4W8U9YU', 'A22BBAU24IEHPL', 'A37VN02VTEQIQ7', 'A1ET2J1PIP0RGO', 'A27INSDNTACWAM']","[3.141414141414142, 2.6969696969696972, 4.636363636363637, 4.555555555555556, 3.262626262626263]"
sid4417-noisy-COSINE-5897-F_array1_65.wav,test,3.6101010101010105,3.6869533,3.4366895736087493,2.4532618522644043,"[75, 85, 55, 63, 50]",65.6,4.5443945,test,"[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","[75, 85, 55, 63, 50]","['ARMBVAG9TJLFR', 'A2LGOTUHLBG49S', 'A1YX741QQSMKPS', 'A2PTTSUG7NF42Q', 'AUH9D3Q8IN61U']","[3.9898989898989905, 4.3939393939393945, 3.1818181818181817, 3.505050505050505, 2.97979797979798]"
sid4419-anchor-COSINE-5897-F_close_67.wav,test,2.696969696969697,2.7788072,2.8505005346918613,2.767206907272339,"[27, 65, 52, 40, 31]",43.0,4.6672354,anchor,"[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","[27, 65, 52, 40, 31]","['A1LI3JQS2VBOXC', 'AE2QWV0TZNJAN', 'AR1IWBDA7MC86', 'A17AF42SNQNH9C', 'AM00A2C4FI0Q4']","[2.0505050505050506, 3.5858585858585856, 3.0606060606060606, 2.575757575757576, 2.212121212121212]"
sid4421-clean-COSINE-5897-F_close_71.wav,test,3.335353535353536,2.5284388,3.097526007802244,3.1157233715057373,"[36, 63, 32, 78, 85]",58.8,6.5396137,reference,"[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","[36, 63, 32, 78, 85]","['A2LGOTUHLBG49S', 'A2V27A9GZA1NR2', 'AOWLCXNXCSQAC', 'A171UXH8M8F6HS', 'A7D8NYR8B92VK']","[2.4141414141414144, 3.505050505050505, 2.2525252525252526, 4.111111111111112, 4.3939393939393945]"
sid4425-noisy-COSINE-5897-F_array1_76.wav,test,2.5838383838383843,2.4583883,2.728166559493156,1.812260150909424,"[7, 75, 38, 18, 63]",40.2,2.5442438,test,"[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","[7, 75, 38, 18, 63]","['A3LJ2FHESYV9QQ', 'A37RHUAH74N5ZJ', 'A38NFX88VZDMJ3', 'A1RJYT061UQYR0', 'A6ORRFI3XOACA']","[1.2424242424242424, 3.9898989898989905, 2.494949494949495, 1.6868686868686869, 3.505050505050505]"
sid4428-clean-COSINE-5897-F_close_79.wav,test,2.8424242424242427,2.9744859,3.7233558831198166,2.919135093688965,"[74, 35, 53, 14, 57]",46.6,7.7253838,reference,"[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","[74, 35, 53, 14, 57]","['A3QCK28LCPAAVE', 'A2QSKK3UORCGNY', 'A1F669OTXWIJW0', 'A38N2MBXP7IOPS', 'A1N1ULK71RHVMM']","[3.94949494949495, 2.3737373737373737, 3.101010101010101, 1.5252525252525253, 3.262626262626263]"
sid4431-anchor-COSINE-5897-F_close_82.wav,test,2.834343434343434,2.6608198,2.504787364831739,2.4636409282684326,"[23, 30, 65, 76, 38]",46.4,5.1240416,anchor,"[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","[23, 30, 65, 76, 38]","['A9QY6FW5R4AWA', 'A2CHDWKAYZ3P3E', 'A102NBAO98UAD8', 'A1198W1SPF1R4', 'A38DC3BG1ZCVZ2']","[1.8888888888888888, 2.1717171717171717, 3.5858585858585856, 4.03030303030303, 2.494949494949495]"
sid4431-clean-COSINE-5897-F_close_82.wav,test,3.666666666666667,2.8183315,2.636794609700472,2.8884944915771484,"[45, 61, 71, 76, 82]",67.0,7.386656,reference,"[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","[45, 61, 71, 76, 82]","['A9QY6FW5R4AWA', 'A2CHDWKAYZ3P3E', 'A102NBAO98UAD8', 'A1198W1SPF1R4', 'A38DC3BG1ZCVZ2']","[2.7777777777777777, 3.4242424242424248, 3.8282828282828287, 4.03030303030303, 4.272727272727273]"
sid4432-anchor-COSINE-5897-F_close_83.wav,test,3.028282828282829,2.4664183,2.991580774105376,2.60686469078064,"[50, 75, 40, 64, 27]",51.2,4.9194217,anchor,"[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","[50, 75, 40, 64, 27]","['A2N93IVSZXSB73', 'A372725XPFZ48Q', 'A1WXM6M78GU4ME', 'A15VCKELIEEPJN', 'A11Y5N0FNSTWJ4']","[2.97979797979798, 3.9898989898989905, 2.575757575757576, 3.545454545454546, 2.0505050505050506]"
sid4432-clean-COSINE-5897-F_close_83.wav,test,3.6343434343434335,2.5465453,2.9835307194440155,3.161820650100708,"[72, 94, 51, 61, 53]",66.2,7.419811,reference,"[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","[72, 94, 51, 61, 53]","['A2N93IVSZXSB73', 'A372725XPFZ48Q', 'A1WXM6M78GU4ME', 'A15VCKELIEEPJN', 'A11Y5N0FNSTWJ4']","[3.8686868686868685, 4.757575757575758, 3.0202020202020208, 3.4242424242424248, 3.101010101010101]"
sid4433-anchor-COSINE-5897-F_close_84.wav,test,3.262626262626263,2.7670813,2.8698077451300423,2.852851629257202,"[74, 65, 73, 53, 20]",57.0,4.868079,anchor,"[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","[74, 65, 73, 53, 20]","['A99F21NVUFECO', 'A372725XPFZ48Q', 'A1HBR039T867GV', 'ADP1QUGXHGJRS', 'A17TKHT8FEVH0R']","[3.94949494949495, 3.5858585858585856, 3.909090909090909, 3.101010101010101, 1.7676767676767677]"
sid4434-noisy-COSINE-5897-F_array1_85.wav,test,2.3414141414141416,3.2363348,2.9308281811848307,1.9134252071380613,"[10, 59, 34, 56, 12]",34.2,3.6127615,test,"[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","[10, 59, 34, 56, 12]","['AIHCZOO4BTPTJ', 'A1PNYLOKED8FWF', 'A3ARCRI23DWEUN', 'AKCUBNWHZ22E1', 'AM7FYVGVOEP66']","[1.3636363636363638, 3.3434343434343434, 2.3333333333333335, 3.2222222222222223, 1.4444444444444444]"
sid4435-anchor-COSINE-5897-F_close_86.wav,test,3.755555555555556,2.7139082,2.544797857737661,3.034529685974121,"[66, 88, 71, 55, 66]",69.2,4.6946535,anchor,"[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","[66, 88, 71, 55, 66]","['AXKVHJHF1EOVT', 'A3QUAM5Y482D4U', 'A38NFX88VZDMJ3', 'AOWLCXNXCSQAC', 'A2EED3HLTA96CP']","[3.6262626262626263, 4.515151515151516, 3.8282828282828287, 3.1818181818181817, 3.6262626262626263]"
sid4437-noisy-COSINE-5897-F_array1_88.wav,test,3.036363636363636,3.1030889,3.5316146032792832,2.9537479877471924,"[37, 62, 42, 56, 60]",51.4,4.5980177,test,"[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","[37, 62, 42, 56, 60]","['A22BBAU24IEHPL', 'A1TSD3O3C3ZUT6', 'AR1TGX5FCWQOJ', 'AR1IWBDA7MC86', 'APF1EAZT104LQ']","[2.4545454545454546, 3.4646464646464645, 2.6565656565656566, 3.2222222222222223, 3.383838383838384]"
sid4438-noisy-COSINE-5897-F_array1_9.wav,test,3.383838383838384,3.8583343,2.8038231904559314,2.221984624862671,"[80, 75, 64, 31, 50]",60.0,3.0506449,test,"[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","[80, 75, 64, 31, 50]","['A1RKGN3VY39TM1', 'A38NFX88VZDMJ3', 'AH09APLOU5WTZ', 'A22BBAU24IEHPL', 'A1T643M1P572AA']","[4.191919191919192, 3.9898989898989905, 3.545454545454546, 2.212121212121212, 2.97979797979798]"
sid4440-anchor-COSINE-5897-F_close_91.wav,test,2.624242424242424,2.6935902,2.7099296391098164,2.648171186447144,"[49, 55, 35, 42, 25]",41.2,5.365921,anchor,"[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","[49, 55, 35, 42, 25]","['A2M45YGLOWMO4N', 'A1IKK576F8WY0N', 'A2XPWASDT8AYXH', 'AZ8JL3QNIPY4U', 'A3774HPOUKYTX7']","[2.9393939393939394, 3.1818181818181817, 2.3737373737373737, 2.6565656565656566, 1.9696969696969697]"
sid4443-anchor-COSINE-5897-F_close_94.wav,test,3.214141414141414,2.7782056,2.933414679525565,2.584051609039306,"[70, 40, 51, 52, 66]",55.8,5.3412137,anchor,"[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","[70, 40, 51, 52, 66]","['A2LGOTUHLBG49S', 'A3AXW00MYWGQF9', 'A2YR29YNFLZSUG', 'ALV4DAF8DIJ37', 'A2PTTSUG7NF42Q']","[3.787878787878788, 2.575757575757576, 3.0202020202020208, 3.0606060606060606, 3.6262626262626263]"
sid4443-clean-COSINE-5897-F_close_94.wav,test,3.7959595959595966,2.7996724,2.939186576602032,2.7722156047821045,"[85, 60, 81, 77, 48]",70.2,7.9600067,reference,"[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","[85, 60, 81, 77, 48]","['A2LGOTUHLBG49S', 'A3AXW00MYWGQF9', 'A2YR29YNFLZSUG', 'ALV4DAF8DIJ37', 'A2PTTSUG7NF42Q']","[4.3939393939393945, 3.383838383838384, 4.232323232323233, 4.070707070707071, 2.898989898989899]"
sid4444-clean-COSINE-5897-F_close_95.wav,test,3.3676767676767683,2.3660238,2.894306513862206,3.313070058822632,"[89, 39, 49, 69, 52]",59.6,6.7184234,reference,"[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","[89, 39, 49, 69, 52]","['ATOMAIZXIR31I', 'A1S9N071I5RPE9', 'A9QY6FW5R4AWA', 'APHNYDGTCRN3O', 'A520RH5Y79R2B']","[4.555555555555556, 2.5353535353535355, 2.9393939393939394, 3.7474747474747474, 3.0606060606060606]"
sid4445-anchor-COSINE-5897-F_close_96.wav,test,3.2141414141414137,2.731959,2.362466581374461,3.1073780059814453,"[61, 42, 48, 72, 56]",55.8,5.006426,anchor,"[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","[61, 42, 48, 72, 56]","['A2OFN0A5CPLH57', 'A3FCS7MVQ7VP0I', 'A2LX4PAS6LLYEO', 'AV9AP1HQMHOZT', 'AUF8HFW7AABOI']","[3.4242424242424248, 2.6565656565656566, 2.898989898989899, 3.8686868686868685, 3.2222222222222223]"
sid4446-clean-COSINE-5897-F_close_97.wav,test,3.804040404040404,2.6862023,3.125982739252141,3.2105281352996826,"[55, 85, 65, 68, 79]",70.4,6.8259354,reference,"[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","[55, 85, 65, 68, 79]","['AADRZTXSE7211', 'AOMFEAWQHU3D8', 'A3SKEW89V5S0DI', 'AQORJW4W8U9YU', 'A38DC3BG1ZCVZ2']","[3.1818181818181817, 4.3939393939393945, 3.5858585858585856, 3.7070707070707076, 4.151515151515151]"
sid4457-noisy-COSINE-6463-F_array1_108.wav,test,1.905050505050505,2.3699543,2.9390493158025075,1.6929011344909668,"[48, 18, 27, 17, 7]",23.4,4.235193,test,"[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","[48, 18, 27, 17, 7]","['A1ZLMSH2TS8HWH', 'A2YV9YJ1QSRIRL', 'AFHVS240K4M3L', 'A2FB9PX5DIEN61', 'A6FE2ZQNFW12V']","[2.898989898989899, 1.6868686868686869, 2.0505050505050506, 1.6464646464646466, 1.2424242424242424]"
sid4458-clean-COSINE-6463-F_close_109.wav,test,3.642424242424242,2.547581,3.722118978807312,2.782935619354248,"[55, 80, 78, 48, 71]",66.4,7.546616,reference,"[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","[55, 80, 78, 48, 71]","['AR1TGX5FCWQOJ', 'A1SLJKNSNHOJRN', 'ATOMAIZXIR31I', 'A22BBAU24IEHPL', 'APF1EAZT104LQ']","[3.1818181818181817, 4.191919191919192, 4.111111111111112, 2.898989898989899, 3.8282828282828287]"
sid4459-clean-COSINE-6463-F_close_11.wav,test,3.391919191919192,2.431545,1.690388632194198,2.7287516593933105,"[72, 62, 69, 61, 37]",60.2,5.831914,reference,"[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","[72, 62, 69, 61, 37]","['APF1EAZT104LQ', 'A2C6HMH2FDM2CI', 'A3096TLDYOGL4X', 'A9ZCY6FLUCIU1', 'ACJ6NSCIWMUZI']","[3.8686868686868685, 3.4646464646464645, 3.7474747474747474, 3.4242424242424248, 2.4545454545454546]"
sid4461-anchor-COSINE-6463-F_close_112.wav,test,2.4868686868686867,2.370217,2.671485713782496,2.211708068847656,"[54, 42, 40, 30, 23]",37.8,4.656085,anchor,"[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","[54, 42, 40, 30, 23]","['A22I5RTLJTY3JZ', 'A3RHFUBEK3JC4V', 'A1HYD41SNHKM78', 'A38NFX88VZDMJ3', 'A2I43BDUPAM00C']","[3.141414141414142, 2.6565656565656566, 2.575757575757576, 2.1717171717171717, 1.8888888888888888]"
sid4462-clean-COSINE-6463-F_close_113.wav,test,3.787878787878788,2.5115983,2.80230489937803,2.672095775604248,"[75, 59, 88, 74, 54]",70.0,6.6432357,reference,"[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","[75, 59, 88, 74, 54]","['A2PTTSUG7NF42Q', 'ASVRLMDNQBUD9', 'A33B85TN97HQ33', 'A2LGOTUHLBG49S', 'A32JEH06T23HDF']","[3.9898989898989905, 3.3434343434343434, 4.515151515151516, 3.94949494949495, 3.141414141414142]"
sid4465-anchor-COSINE-6463-F_close_116.wav,test,2.987878787878788,2.5383503,2.3065159047883244,2.611202001571656,"[55, 68, 67, 27, 34]",50.2,4.5882926,anchor,"[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","[55, 68, 67, 27, 34]","['A2YLK83DQ6PA5Y', 'A28AXX4NCWPH1F', 'A21D9YDJU8K2QI', 'A37K1ICCYT6EU1', 'AWN1PEZWRQSQ9']","[3.1818181818181817, 3.7070707070707076, 3.666666666666667, 2.0505050505050506, 2.3333333333333335]"
sid4465-noisy-COSINE-6463-F_array1_116.wav,test,2.696969696969697,2.7688067,2.629028790466389,2.4347453117370605,"[19, 82, 39, 23, 52]",43.0,4.485705,test,"[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","[19, 82, 39, 23, 52]","['A2YLK83DQ6PA5Y', 'A28AXX4NCWPH1F', 'A21D9YDJU8K2QI', 'A37K1ICCYT6EU1', 'AWN1PEZWRQSQ9']","[1.7272727272727273, 4.272727272727273, 2.5353535353535355, 1.8888888888888888, 3.0606060606060606]"
sid4466-anchor-COSINE-6463-F_close_117.wav,test,3.278787878787879,2.5003603,2.426649018917419,2.2996530532836914,"[66, 68, 45, 47, 61]",57.4,4.5380425,anchor,"[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","[66, 68, 45, 47, 61]","['AJVA88JGMS3CC', 'A29I5E06CWQQD2', 'AZ5ZYUCAQ0XDL', 'AH8M1NMGIK9YR', 'AW081A2YEZT14']","[3.6262626262626263, 3.7070707070707076, 2.7777777777777777, 2.858585858585859, 3.4242424242424248]"
sid4466-clean-COSINE-6463-F_close_117.wav,test,4.321212121212122,2.5631428,2.8486862926890284,2.621426105499268,"[82, 100, 70, 79, 85]",83.2,7.015983,reference,"[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","[82, 100, 70, 79, 85]","['AJVA88JGMS3CC', 'A29I5E06CWQQD2', 'AZ5ZYUCAQ0XDL', 'AH8M1NMGIK9YR', 'AW081A2YEZT14']","[4.272727272727273, 5.0, 3.787878787878788, 4.151515151515151, 4.3939393939393945]"
sid4467-noisy-COSINE-6463-F_array1_118.wav,test,3.4484848484848483,2.503054,2.447337563997,2.119527101516724,"[73, 51, 72, 56, 56]",61.6,3.9079585,test,"[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","[73, 51, 72, 56, 56]","['A2P8V5SKYLL5I4', 'AMV1E7FFPVAW4', 'AYHZO44JGKIM0', 'A1BNYBF79IQ89T', 'A2RNCA7PK35LHT']","[3.909090909090909, 3.0202020202020208, 3.8686868686868685, 3.2222222222222223, 3.2222222222222223]"
sid4469-anchor-COSINE-6463-F_close_12.wav,test,2.527272727272728,2.376178,2.591920071572611,1.8410851955413816,"[12, 30, 46, 10, 96]",38.8,4.718361,anchor,"[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","[12, 30, 46, 10, 96]","['A1VPK7JTL55DGI', 'A319HGTKM0UY0V', 'A2KNYJAZQKTJUN', 'AIHCZOO4BTPTJ', 'AFG10J801EEUR']","[1.4444444444444444, 2.1717171717171717, 2.8181818181818183, 1.3636363636363638, 4.838383838383838]"
sid4473-noisy-COSINE-6463-F_array1_123.wav,test,2.8505050505050504,3.0434074,2.299265428693716,2.27350115776062,"[35, 44, 41, 41, 73]",46.8,4.4405403,test,"[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","[35, 44, 41, 41, 73]","['AH31QLJ57XC8W', 'A121T4P5NKCHCS', 'A3I9FTHSULHPYS', 'A3F2W4HZRDKNW7', 'A2PTTSUG7NF42Q']","[2.3737373737373737, 2.7373737373737375, 2.6161616161616164, 2.6161616161616164, 3.909090909090909]"
sid4474-anchor-COSINE-6463-F_close_124.wav,test,2.793939393939394,2.3328624,3.0225248717744453,1.61484956741333,"[23, 58, 43, 58, 45]",45.4,4.451256,anchor,"[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","[23, 58, 43, 58, 45]","['A22BBAU24IEHPL', 'A39EBLPHUIPAFH', 'AQORJW4W8U9YU', 'A1F1OZ54G177D8', 'AP4FDDWBJW47O']","[1.8888888888888888, 3.3030303030303028, 2.6969696969696972, 3.3030303030303028, 2.7777777777777777]"
sid4475-noisy-COSINE-6463-F_array1_125.wav,test,3.2464646464646463,2.7633379,2.117651659444555,2.035442352294922,"[87, 58, 75, 40, 23]",56.6,2.7599957,test,"[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","[87, 58, 75, 40, 23]","['A1SVPPTDE96CV5', 'A3SKEW89V5S0DI', 'A372725XPFZ48Q', 'A195ALXEOWXS4A', 'A38NFX88VZDMJ3']","[4.474747474747475, 3.3030303030303028, 3.9898989898989905, 2.575757575757576, 1.8888888888888888]"
sid4478-clean-COSINE-6463-F_close_128.wav,test,3.892929292929293,2.733144,2.4638693793047244,2.322871208190918,"[62, 78, 68, 81, 74]",72.6,6.133379,reference,"[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","[62, 78, 68, 81, 74]","['A3UUH3632AI3ZX', 'A3PHU8OHA8PONE', 'A372725XPFZ48Q', 'A24BRTWG07T53Z', 'AYIFHDQSXQJ6B']","[3.4646464646464645, 4.111111111111112, 3.7070707070707076, 4.232323232323233, 3.94949494949495]"
sid4479-anchor-COSINE-6463-F_close_129.wav,test,2.6646464646464643,2.4645305,3.1567237885883093,2.189246416091919,"[65, 58, 9, 34, 45]",42.2,4.7256975,anchor,"[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","[65, 58, 9, 34, 45]","['A1BVG13MHBM1YD', 'AL2J5M8WQIKMI', 'A2GL4H2GRVX15O', 'A10AVWALIHR4UQ', 'A107RJSS561Y7R']","[3.5858585858585856, 3.3030303030303028, 1.323232323232323, 2.3333333333333335, 2.7777777777777777]"
sid4481-noisy-COSINE-6463-F_array1_130.wav,test,2.5919191919191915,2.676604,2.8836910132913625,2.368021011352539,"[43, 61, 39, 28, 31]",40.4,4.276198,test,"[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","[43, 61, 39, 28, 31]","['AWFKTAL7TN6AZ', 'A1HNB2243A2PQH', 'A271V19C06841K', 'A1815TOQ1PZ7JH', 'A9ZCY6FLUCIU1']","[2.6969696969696972, 3.4242424242424248, 2.5353535353535355, 2.090909090909091, 2.212121212121212]"
sid4482-anchor-COSINE-6463-F_close_131.wav,test,3.5939393939393938,2.4453528,3.2627974988721085,1.839094161987305,"[81, 42, 78, 70, 55]",65.2,4.579459,anchor,"[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","[81, 42, 78, 70, 55]","['AWIYSXEA51PFZ', 'A34VLM2UC0JY11', 'AOWY4TEB0UCMX', 'A2NHWPJ304YVH0', 'ADXMY9883LHZE']","[4.232323232323233, 2.6565656565656566, 4.111111111111112, 3.787878787878788, 3.1818181818181817]"
